id,vid_id,weak_timestamp,clustered_adverb,clustered_action,task_num,adverb,action
11156,NyK5vr3KQJI,212.67,completely,cook,105209,completely,cook
11168,2VjCTl1ArR4,47.77,completely,cool,105209,completely,cool
11170,2VjCTl1ArR4,142.135,completely,cool,105209,completely,cool
11180,mt19I5ru8cw,194.69,partially,cook,105209,not completely,cook
11181,UTTtAcQ28Dw,207.175,completely,cook,105209,thoroughly,cook
11193,uoET5JDiuLU,47.05,completely,mix,105209,fully,combine
11194,uoET5JDiuLU,146.11,completely,cook,105209,fully,cook
11221,n10xBmqehik,388.17,completely,use,105209,totally,use
11228,R3VjFwY3Nzo,161.17000000000004,completely,mix,105209,thoroughly,mix
11246,26SljkRI8to,194.72,completely,cool,105209,completely,cool
11248,HATByOEAKDo,76.53,partially,cook,105209,slightly,cook
11249,u-BZDlGVxPE,257.76,partially,cook,105209,partially,cook
11250,u-BZDlGVxPE,272.91,partially,cook,105209,partially,cook
11254,n40jNLQ3FZI,58.15,partially,cook,105209,slightly,cook
11266,2P83FwmS0zc,453.72,completely,cook,105209,completely,cook
11273,fby6X8kCS2Y,79.375,completely,drain,105209,thoroughly,drain
11274,KDzjd-caPbU,215.85,completely,cool,105209,completely,cool
11283,A9N4hsXT_Yo,298.935,partially,cook,105209,partially,boil
11284,A9N4hsXT_Yo,432.425,partially,cook,105209,not completely,boil
11285,BX1r61GzlJg,137.755,partially,cook,105209,slightly,caramelize
11294,EsAT8F7YBys,82.32,completely,cool,105209,completely,cool
11302,lD903NXUm4k,451.63,completely,mix,105209,thoroughly,mix
11310,DjUsrxeSfFk,99.235,completely,cook,105209,completely,boil
11314,MtIUc-D6YCU,144.0,completely,cook,105209,entirely,boil
11315,FS3cwu88r24,113.825,partially,adjust,105209,slightly,change
11318,xNJNTQx4jdk,85.66,completely,cut,105209,fully,chop
11320,BFhFpTNwo_0,250.295,completely,mix,105209,completely,dissolve
11322,1C0yZF7uEJE,180.55,completely,dip,105209,fully,submerge
11323,1C0yZF7uEJE,533.635,completely,cook,105209,fully,cook
11324,1C0yZF7uEJE,547.5799999999998,completely,cook,105209,fully,cook
11346,QsHLgZhkKyc,306.28,completely,mix,105209,thoroughly,whisk
11355,h_UwWst_1YM,47.74500000000001,completely,mix,105209,thoroughly,mix
11360,eqTqZQju4KE,145.675,completely,pump,105209,totally,pump
11361,eqTqZQju4KE,331.025,completely,use,105209,totally,use
11367,g4PKfJzvnU8,316.625,completely,cook,105209,completely,cook
11369,JrdlwicagJk,29.55,completely,cool,105209,completely,cool
11373,cbn63DRhJ5E,57.75,completely,cover,105209,completely,cover
11374,cbn63DRhJ5E,178.14499999999995,completely,cook,105209,fully,cook
11375,cbn63DRhJ5E,273.275,completely,cook,105209,fully,cook
11377,9TrU13SlzMY,29.76,completely,mix,105209,thoroughly,combine
11378,9TrU13SlzMY,65.695,completely,cook,105209,fully,cook
11380,ZwpUCRgI90E,157.425,completely,cook,105209,fully,cook
11383,ZwpUCRgI90E,326.815,completely,cook,105209,fully,cook
11384,ZwpUCRgI90E,503.735,completely,mix,105209,thoroughly,mix
11385,ZwpUCRgI90E,531.76,completely,mix,105209,thoroughly,mix
11386,A-zB4rWpmuA,178.52499999999995,completely,cook,105209,fully,heat
11392,iqd1XyaW4zQ,84.125,completely,cool,105209,completely,cool
11393,iqd1XyaW4zQ,90.2,completely,cool,105209,completely,cool
11412,icmkGwm_DVg,271.26,completely,set,105209,totally,set
11414,NQn93a2pMdE,328.295,completely,cook,105209,completely,brown
11421,bLDqaSQAcaQ,296.67,completely,cook,105209,fully,cook
11423,dUsBpJTGHV8,600.6800000000002,completely,cook,105209,fully,cook
11440,fflL5TZfYdU,237.915,completely,mix,105209,thoroughly,mix
11441,0Ns1-2r4gnA,17.240000000000002,partially,cook,105209,partially,fry
11450,AvFnnuxQ-4U,77.045,completely,take,105209,completely,remove
11459,FcJpyxXRsvo,361.125,completely,cook,105209,fully,cook
11465,SFeQ-mnFB7c,63.80499999999999,partially,cook,105209,slightly,saute
11466,SFeQ-mnFB7c,197.7,partially,mix,105209,slightly,mix
11467,R-_LEZ41Pt4,182.325,completely,cook,105209,completely,cook
11468,R-_LEZ41Pt4,220.145,completely,cook,105209,fully,cook
11478,U2cxoy30-w0,51.845,partially,cool,105209,not completely,cool
11482,AJkhXVGEOR4,29.905,partially,cook,105209,barely,cook
11495,VNx8uzTQ6EU,458.775,partially,cook,105209,not completely,boil
12245,czJPYynLTJA,615.5,partially,fill,29477,slightly,pack
12258,cbBWHigMaNQ,41.265,partially,cook,29477,slightly,caramelize
12262,h8Pg_0A2F6U,45.76000000000001,completely,take,29477,completely,remove
12278,PpXOoMfLhC4,177.66,completely,peel,29477,completely,peel
12280,PpXOoMfLhC4,204.97,completely,cut,29477,completely,mince
12283,Ew-3-8itpjc,37.965,partially,spread,29477,slightly,spread
12294,Ew-3-8itpjc,783.915,completely,close,29477,completely,seal
12295,Ew-3-8itpjc,833.075,partially,stop,29477,halfway,stop
12298,Ew-3-8itpjc,1257.105,partially,turn,29477,slightly,twist
12313,o_XNstbl1-E,354.26,partially,touch,29477,slightly,touch
12320,SVbmpkdTu38,103.775,completely,cover,29477,completely,cover
12321,SVbmpkdTu38,121.97,completely,cover,29477,completely,cover
12330,HZ0UUO4bJag,295.56,completely,cook,29477,completely,cook
12339,N8hVKT1GeGA,456.165,completely,close,29477,totally,seal
12345,laQlczNyuxI,334.54,partially,bend,29477,slightly,bend
12361,D3H_or1UXu0,395.815,completely,press,29477,completely,mash
12362,TW7BkcKRjw4,36.215,partially,cut,29477,barely,cut
12365,AY_2jZuz28M,301.795,completely,cook,29477,completely,cook
12366,54zN1zavvvg,158.41500000000005,partially,cook,29477,slightly,roast
12367,54zN1zavvvg,165.575,partially,mix,29477,slightly,stir
12368,54zN1zavvvg,277.8,completely,close,29477,completely,seal
12378,2-R5kSqRnsY,218.275,completely,mix,29477,completely,dissolve
12379,2-R5kSqRnsY,234.38,completely,mix,29477,completely,dissolve
12380,8OvkssnKRLk,311.395,completely,cook,29477,totally,cook
12386,0JB4DX8grzk,196.55,partially,turn,29477,halfway,flip
12395,oneegjUjUAg,153.82999999999996,partially,cook,29477,slightly,thicken
12396,myyxSGfaVUo,39.295,partially,cool,29477,slightly,freeze
12403,CBq2DUd4KN8,93.485,partially,mix,29477,slightly,mix
12408,qUkGvBCCOUA,410.18,partially,cook,29477,halfway,cook
12409,qUkGvBCCOUA,411.67,partially,cook,29477,halfway,cook
12413,qUkGvBCCOUA,775.45,completely,cook,29477,fully,cook
12414,qUkGvBCCOUA,842.575,partially,mix,29477,not completely,dissolve
12415,1lmjPdKeUlA,64.205,completely,take,29477,completely,remove
12421,rsHlXn_1aCE,525.6700000000002,partially,cut,29477,not thoroughly,cut
12429,FCcGpk-ctZA,336.095,partially,cook,29477,slightly,brown
12430,QMayreRWWFg,85.56,partially,cook,29477,barely,cook
12434,8zdQnd3kedA,211.06,completely,use,29477,totally,use
12438,aWgpbDvQ2zk,160.75,completely,grind,29477,completely,grind
12450,sdoS6uqpi_Q,1395.525,partially,cook,29477,barely,cook
12451,bOJQV-AITKk,114.81,completely,dip,29477,completely,submerge
12454,DCvPAb_Oq7g,223.305,partially,cut,29477,halfway,cut
12468,aDyEkU8inQI,336.185,completely,turn,29477,completely,turn
12469,aDyEkU8inQI,369.12,completely,cool,29477,completely,cool
12480,1pjvxftOa0s,176.03,completely,cool,29477,fully,cool
12481,1pjvxftOa0s,707.585,completely,fill,29477,fully,fill
12483,1pjvxftOa0s,1325.37,partially,cook,29477,not fully,cook
12485,BylrYRuOTO0,275.45,partially,bend,29477,slightly,bend
12486,rURwIigIuOE,168.44,partially,cook,29477,slightly,roast
12489,_689vBoU-k0,197.715,partially,dry,29477,partially,dry
12494,nB75NUfmdMU,425.665,completely,cook,29477,completely,cook
12495,4DZUAZ-sB-0,213.215,completely,stop,29477,completely,stop
12503,E5qMqV5pkIg,671.545,partially,press,29477,barely,press
12504,E5qMqV5pkIg,699.4449999999997,partially,press,29477,barely,press
12511,E5qMqV5pkIg,1000.695,partially,press,29477,barely,press
12513,JhfrVB7ibcA,571.0999999999998,partially,cook,118421,slightly,grill
12514,0zqHo8HXesk,261.29,completely,dip,118421,thoroughly,coat
12515,0zqHo8HXesk,277.475,completely,dip,118421,thoroughly,coat
12516,0zqHo8HXesk,304.295,completely,dip,118421,thoroughly,coat
12519,ruZtyOfwiuM,371.25,completely,raise,118421,completely,rise
12531,dToN298APdY,76.06,completely,cook,118421,totally,soften
12538,mCbTfR2tD1A,289.44000000000005,partially,put,118421,briefly,lay
12540,mCbTfR2tD1A,565.355,partially,cut,118421,briefly,cut
12541,WVBzifNji9w,308.7100000000001,completely,put,118421,totally,lay
12550,Q7Gdpbw_uM8,560.815,partially,cook,118421,slightly,grill
12553,tT2GgfqMx3s,160.915,partially,turn,118421,briefly,turn
12558,1teAWuskzFs,30.76,partially,mix,118421,briefly,blend
12559,KdneffJTSaw,105.485,completely,cook,118421,fully,cook
12562,KdneffJTSaw,306.79,completely,cook,118421,fully,cook
12576,7iMIplmL37g,245.665,completely,use,118421,totally,use
12585,M-wrbDH7qHM,181.33,completely,mix,118421,thoroughly,combine
12595,djLgyxJ2Vr4,334.31,completely,dip,118421,completely,submerge
12600,-esJGgtzbdc,135.72500000000002,partially,cook,118421,slightly,reduce
12610,frztBTjKKyE,505.605,partially,press,118421,slightly,press
12614,zUozhgmL9J4,70.84,completely,mix,118421,completely,combine
12645,8o7ZwWdhJKU,93.675,partially,turn,118421,halfway,turn
12649,ZxH6m6rluVM,173.70999999999995,completely,cook,118421,completely,grill
12652,b_sFBFIQPjs,139.1,completely,dip,118421,totally,submerge
12660,9YV8U8fH3Uk,39.43000000000001,completely,cool,118421,totally,cool
12680,Es-TSH62Nwg,353.01,partially,shake,118421,halfway,shake
12692,j2QvZUmCqGk,787.935,completely,cover,118421,not briefly,cover
12693,j2QvZUmCqGk,793.085,partially,pull,118421,briefly,pull
12704,N_bQvug9ud8,80.23,completely,cut,118421,fully,carve
12722,2LS-ikZEy7c,118.385,completely,cover,118421,fully,cover
12723,LijmixNtv9A,88.825,completely,mix,118421,thoroughly,stir
12724,zv_nb5BYAqU,115.14,completely,sprinkle,118421,completely,salt
12726,EZc2XpktBg0,68.17500000000001,partially,cook,118421,partially,cook
12729,29QWYUXjy4o,895.625,partially,fill,118421,briefly,fit
12731,sOmo73JOCCU,389.20000000000016,completely,drain,118421,completely,drain
12750,E0AP-lt8z3M,268.265,completely,mix,118421,completely,incorporate
12755,BSc2Pth1c0I,86.63499999999998,partially,absorb,118421,slightly,absorb
12757,BSc2Pth1c0I,192.805,completely,cook,118421,fully,brown
12776,RoHBAJycUVQ,195.2,completely,cover,76407,completely,cover
12777,RoHBAJycUVQ,209.73,completely,raise,76407,completely,rise
12781,tcrOOG-NB7w,331.81,partially,turn,76407,halfway,flip
12786,73qC6pOwbHk,188.04,partially,cook,76407,slightly,warm
12795,UCTDeZ4507g,207.89,completely,mix,76407,thoroughly,combine
12798,e935TfvinLU,256.515,completely,make,76407,fully,prepare
12802,WgWwGJOvqpo,58.45,completely,use,76407,totally,use
12804,WgWwGJOvqpo,194.75,completely,cook,76407,fully,cook
12806,K9S2fcrqN20,432.74,completely,cook,76407,fully,bake
12816,jeQ2glO1r9I,1079.415,partially,use,76407,barely,use
12823,YsFko1CHdAI,123.71,completely,melt,76407,completely,melt
12828,8VEaFW58E04,139.64499999999998,completely,pour,76407,totally,pour
12829,ZwbZXvkjWnM,581.745,completely,take,76407,completely,remove
12830,nWlj8X4gFC8,88.495,partially,spread,76407,slightly,grease
12833,eTgL3NTB0EA,156.615,partially,spread,76407,slightly,butter
12847,Oum3KBTYhZo,1015.0,partially,cook,76407,slightly,warm
12849,iBsDxoU2eQQ,206.685,completely,raise,76407,completely,rise
12850,iBsDxoU2eQQ,376.4,completely,cook,76407,fully,cook
12856,486BVUbKJFY,332.07,partially,fill,76407,halfway,fill
12866,BuRadDTJpJo,194.87,completely,cool,76407,completely,cool
12868,BuRadDTJpJo,395.65,completely,cool,76407,completely,cool
12872,pw2A03Z91FI,232.895,completely,mix,76407,thoroughly,combine
12873,pw2A03Z91FI,296.2,completely,cool,76407,completely,cool
12875,pw2A03Z91FI,426.02,completely,spread,76407,thoroughly,butter
12880,pw2A03Z91FI,534.135,completely,cover,76407,totally,cover
12884,rEdl2Uetpvo,277.5,completely,mix,76407,totally,incorporate
12893,z6Are6JZvUQ,1122.345,completely,cool,76407,completely,cool
12900,9COmLvComnk,196.245,completely,take,76407,totally,grab
12912,0ERlKCJJiZA,132.18,completely,open,76407,totally,open
12916,1LpEghM5TR0,683.2,partially,raise,76407,slightly,rise
12919,2G5-XsoRTJc,305.86,completely,cook,76407,fully,bake
12920,2G5-XsoRTJc,309.49,partially,cool,76407,slightly,cool
12941,cwwZ9NlRZb4,66.22999999999999,completely,soak,76407,completely,soak
12949,MrAxQIYgoxM,114.795,completely,cover,76407,completely,wrap
12953,Uks40XzQtyU,390.855,completely,close,76407,completely,tie
12958,tjoC36jDIts,299.045,completely,use,76407,totally,use
12959,ZNWdImrFIfY,150.265,completely,cover,76407,completely,cover
12961,3aT-SNQbq88,117.515,completely,cool,76407,completely,cool
12966,ftvdhICJ7hg,189.505,partially,cool,76407,slightly,cool
12974,Jizr6LR83Kk,255.74,completely,absorb,76407,fully,absorb
12976,zlNxhK6_uSE,392.8,partially,press,76407,slightly,press
12990,tZcaZSoGlqA,81.985,completely,mix,91586,fully,mix
12997,mWMxj-uceko,130.485,partially,cook,91586,slightly,warm
13006,wt2rToBN3wo,138.21499999999997,completely,mix,91586,thoroughly,mix
13012,F-pDfar-2IE,134.26,completely,mix,91586,thoroughly,mix
13019,tH2umOOs--c,21.935,completely,mix,91586,totally,combine
13020,tH2umOOs--c,29.22,completely,mix,91586,thoroughly,combine
13023,X3LnQoU9fQc,179.78,completely,fall,91586,completely,fall
13025,X3LnQoU9fQc,201.655,completely,separate,91586,totally,break
13035,HcefMz3V0Yw,202.615,completely,cook,91586,completely,cook
13039,sNfhf8OWP68,88.19,completely,cut,91586,totally,shred
13046,07gQiSZfAJY,74.93,completely,add,91586,thoroughly,add
13067,Cn4IKjlrukA,204.025,completely,dry,91586,thoroughly,dry
13074,4Zt9iLgSESU,392.215,partially,cook,91586,slightly,reduce
13087,5meMmEz-yzE,160.67000000000004,completely,dip,91586,totally,coat
13093,gB2kwJ0Q8mE,390.615,partially,cook,91586,slightly,reduce
13102,EQS4TtfOEvQ,36.89,completely,dip,91586,totally,coat
13108,sLyt_rYWVr0,75.63499999999998,completely,separate,91586,totally,break
13109,sLyt_rYWVr0,83.22,completely,add,91586,thoroughly,add
13126,SJUkf5O2fvU,312.75,completely,mix,91586,fully,incorporate
13137,tzGbwr0jCXk,51.51000000000001,completely,dry,91586,completely,dry
13161,Bg3aU-5MY74,1853.7,completely,cook,91586,fully,cook
13171,PTNm3TiKY1s,297.9600000000001,partially,press,91586,slightly,press
13179,9r6Y_kYgtj4,176.695,completely,mix,91586,fully,incorporate
13180,9r6Y_kYgtj4,274.32500000000005,completely,cover,91586,completely,cover
13181,d9py1uU8gZw,72.715,partially,cook,91586,partially,cook
13182,d9py1uU8gZw,313.73,partially,cook,91586,partially,cook
13206,yJBIobZN_3Q,214.225,completely,cook,91586,fully,cook
13207,_WL_ggynsnI,249.59,completely,cool,91586,completely,cool
13208,_WL_ggynsnI,417.275,completely,mix,91586,completely,dissolve
13209,_WL_ggynsnI,484.48,completely,cool,91586,completely,cool
13219,5nrHJBPQ2ME,124.97,completely,separate,91586,completely,break
13236,jMX3m-uZcr8,399.83,completely,cover,40610,completely,wrap
13237,jMX3m-uZcr8,470.445,completely,take,40610,completely,remove
13239,jMX3m-uZcr8,682.54,partially,put,40610,slightly,place
13241,jMX3m-uZcr8,881.435,completely,press,40610,fully,press
13242,7QqElWVL1_M,597.35,completely,twist,40610,completely,tighten
13243,uQbKCd3ezrA,129.14,completely,press,40610,fully,deflate
13244,eDT4nqwKdIc,36.415,completely,separate,40610,completely,break
13250,JqrHl3ZhQzk,69.725,completely,lower,40610,fully,lower
13259,ouUZUvr1QyA,63.575,completely,separate,40610,completely,break
13261,hrt2oDNGlPY,114.63,partially,take,40610,not completely,remove
13264,eV-HDkGaTKM,46.57,partially,pull,40610,slightly,pull
13265,eV-HDkGaTKM,300.7100000000001,partially,pull,40610,slightly,pull
13269,PyrfM9F9Qa0,223.39,completely,close,40610,fully,seal
13273,pdeLy9p_9g8,423.96,partially,hit,40610,slightly,tap
13278,xip6FYQnhFk,343.065,partially,pull,40610,barely,pull
13281,TtzAT4BYcgw,85.0,partially,stretch,40610,slightly,stretch
13283,TtzAT4BYcgw,170.63,completely,take,40610,completely,remove
13285,E90IH20he80,330.605,completely,twist,40610,completely,screw
13287,sEsT8E6qdeM,35.815,partially,twist,40610,slightly,loosen
13298,JcQNdJi7neI,99.345,partially,fill,40610,barely,fit
13304,-5WLrysbyv0,373.095,completely,lower,40610,completely,lower
13305,4XUBiNEetc4,57.725,completely,set,40610,fully,set
13312,vdZGl-iU-ms,28.35,completely,separate,40610,completely,break
13324,SUiFKXz6NSw,364.29,completely,twist,40610,completely,screw
13325,BPs-QALECqs,383.035,completely,press,40610,completely,press
13329,2guhm-QLWCo,194.7,completely,take,40610,completely,remove
13330,L5ZFerUZodo,58.31,completely,set,40610,fully,set
13340,T5-A4FW6Lr8,125.05,partially,mix,67160,not fully,dissolve
13345,hzrqaPu-REE,392.145,completely,dry,67160,completely,dry
13355,OxgkooEss0k,108.35,completely,fill,67160,thoroughly,stuff
13357,NKQ_g7dxcuU,277.82500000000005,completely,wash,67160,thoroughly,rinse
13358,NKQ_g7dxcuU,338.385,completely,wash,67160,thoroughly,rinse
13364,fl1luG-58W8,298.69,completely,cover,67160,completely,cover
13365,LkWW1juXujA,477.235,partially,separate,67160,halfway,split
13369,6vAwnGvIn7k,497.315,completely,take,67160,totally,take
13373,jXSw3n68vUo,207.37,completely,mix,67160,thoroughly,dissolve
13374,jXSw3n68vUo,215.095,partially,cook,67160,barely,simmer
13379,iUArIF7gmo8,86.43,completely,mix,67160,completely,dissolve
13381,elTucPAQUrY,151.20999999999995,completely,mix,67160,thoroughly,mix
13384,9HUXhP9Eu30,346.57500000000016,completely,cool,67160,completely,cool
13385,JPQx7GmbV1w,1824.99,completely,absorb,67160,completely,absorb
13386,ZOHVjH3z2Bg,85.46000000000002,partially,cook,67160,slightly,boil
13387,ZOHVjH3z2Bg,143.43,partially,cook,67160,slightly,boil
13393,gn7jaW6fRKA,198.32,completely,cover,67160,completely,cover
13396,47nwmFzWy4Y,400.845,completely,cool,67160,completely,cool
13397,47nwmFzWy4Y,404.4,completely,cool,67160,completely,cool
13398,47nwmFzWy4Y,416.76,partially,dip,67160,not fully,submerge
13403,dYzd4U8vU_Y,495.2,partially,make,67160,barely,make
13405,VZg4YOifj28,102.135,completely,cook,67160,fully,cook
13406,VZg4YOifj28,110.7,completely,cook,67160,fully,cook
13407,VZg4YOifj28,125.76,completely,cook,67160,fully,cook
13408,By1Zxgx2qNs,130.6,completely,mix,67160,thoroughly,mix
13414,9f-89S72QMg,915.915,completely,dip,67160,completely,submerge
13415,9f-89S72QMg,977.735,completely,dip,67160,fully,submerge
13428,ih19RGUmFZU,66.025,completely,cover,67160,completely,cover
13429,J7F66ZOrcC4,225.775,partially,turn,67160,slightly,turn
13430,NrHSgeQ7_Ms,440.59,completely,cool,67160,completely,cool
13431,NrHSgeQ7_Ms,444.795,completely,cool,67160,completely,cool
13435,rTE1U1_40Hk,114.885,partially,separate,67160,slightly,break
13437,rTE1U1_40Hk,306.03,partially,turn,67160,slightly,toss
13439,rpRPRdgPEHw,441.055,completely,cover,67160,fully,cover
13440,N9j5jDyazzs,1756.39,completely,cut,67160,totally,cut
13441,b3d5J4__m98,104.285,partially,burn,67160,slightly,burn
13442,Oo8s8cDgDRU,345.935,completely,dip,67160,fully,submerge
13443,tX64EykZDtE,187.85,completely,cover,67160,completely,cover
13444,3jujs7uX_3g,132.49,partially,cook,67160,significantly,reduce
13447,iEPtqTHzdmo,114.575,completely,spread,67160,thoroughly,smear
13450,gh00lN7huxQ,174.79500000000004,completely,mix,67160,completely,dissolve
13453,vkOUctG5Czw,617.015,completely,install,67160,thoroughly,install
13454,vkOUctG5Czw,754.26,completely,wash,67160,thoroughly,clean
13455,vkOUctG5Czw,891.2149999999997,completely,wash,67160,thoroughly,clean
13459,PR8AudPY2JU,256.875,completely,mix,67160,thoroughly,mix
13462,MbMIsdVE4tc,57.3,completely,pull,67160,thoroughly,pull
13469,2Hvl3kwRQbo,89.18,completely,dip,67160,thoroughly,coat
13472,GuAdUiqIMKM,225.29,completely,add,67160,thoroughly,add
13474,XpZ3dG-iZxA,37.985,completely,cover,67160,completely,cover
13481,qP0kCG3O-90,239.425,completely,cool,76412,completely,cool
13485,f7MXXjwGD3w,335.605,partially,melt,76412,not completely,melt
13487,oaESTx4ud5I,35.235,completely,cool,76412,completely,cool
13489,axvkqx67jXE,132.41,completely,add,76412,completely,add
13490,axvkqx67jXE,138.61,completely,mix,76412,fully,combine
13494,JpDSdPk6YuE,250.805,completely,mix,76412,fully,incorporate
13496,EH-dWhYrzps,99.18,partially,cook,76412,partially,cook
13497,EH-dWhYrzps,127.035,partially,cook,76412,not fully,cook
13498,EH-dWhYrzps,245.235,partially,cover,76412,partially,cover
13499,EH-dWhYrzps,304.735,completely,drain,76412,fully,drain
13502,QB2HIF4KmpE,113.855,completely,cool,76412,completely,chill
13505,QB2HIF4KmpE,408.575,completely,cool,76412,completely,cool
13510,HqBFb_AHBzI,63.745,completely,melt,76412,completely,melt
13523,wemszg6Tk4o,855.175,completely,set,76412,completely,set
13534,RfGdMTCO1iQ,204.145,completely,cool,76412,completely,cool
13537,K3LgHF5HDuk,63.43000000000001,completely,spread,76412,completely,paint
13543,ib8ftfucw_M,354.33000000000015,partially,cool,76412,slightly,cool
13546,cg9zuYkRCkA,193.69,completely,cool,76412,completely,chill
13549,DYcvPIJXeIM,159.07999999999996,completely,melt,76412,completely,melt
13551,DXoyaBuVM68,49.455,completely,mix,76412,completely,blend
13559,TX1Ui5igY6Y,276.33,completely,cool,76412,completely,cool
13561,urJmjITVJwc,358.08000000000015,completely,set,76412,completely,set
13568,PZgRmNjIJ0s,157.64,completely,cook,76412,fully,bake
13569,PZgRmNjIJ0s,161.3,completely,cool,76412,completely,cool
13573,O1LUoSpcnhQ,154.65,partially,cool,76412,slightly,cool
13581,geR29Vd9j1c,171.32999999999996,completely,melt,76412,completely,melt
13582,geR29Vd9j1c,338.2,completely,set,76412,completely,set
13584,q6vKpoAQQC0,132.14,partially,cool,76412,slightly,cool
13587,CjzPwNDOdfE,271.685,completely,turn,76412,completely,turn
13603,ZjNQ2czxtH0,54.815,partially,take,76412,not completely,remove
13604,ZjNQ2czxtH0,56.215,completely,twist,76412,completely,loosen
13606,shr52aKBkr0,131.985,completely,cover,76412,completely,cover
13613,P63fSL2ws0M,71.87,completely,melt,76412,completely,melt
13614,P63fSL2ws0M,79.755,completely,mix,76412,fully,incorporate
13615,P63fSL2ws0M,88.375,completely,mix,76412,fully,incorporate
13617,P63fSL2ws0M,175.785,partially,cool,76412,slightly,cool
13626,GEKVO116XfE,14.010000000000002,completely,cook,76412,fully,cook
13639,HbaP5MoLIHk,62.49500000000001,completely,mix,76412,thoroughly,mix
13649,vpXAC94lqVI,295.53,completely,melt,76412,fully,melt
13663,QNZ8DU_-rBE,309.705,completely,close,41718,fully,tie
13664,-3tjmawTovk,463.055,completely,mix,41718,completely,incorporate
13669,CHb7beieq6w,377.0,partially,touch,41718,briefly,touch
13670,CHb7beieq6w,396.91,completely,cook,41718,fully,cook
13674,wM06pRghRj8,785.51,completely,close,41718,completely,shut
13675,InZg-8h7BXk,71.05000000000003,completely,cut,41718,completely,trim
13677,InZg-8h7BXk,137.07,completely,cover,41718,completely,wrap
13678,GjzYjowIB3M,17.84,partially,set,41718,briefly,set
13679,Fl2aaiRX1YI,299.115,completely,cook,41718,fully,cook
13681,GmkDw_lP71Q,86.06,completely,mix,41718,thoroughly,mix
13684,Y4ryYNf5Bvk,511.99,completely,close,41718,totally,seal
13691,G8Es9YiTRhM,60.915000000000006,completely,cover,41718,completely,cover
13701,Q8bDwY-3RjY,71.88499999999998,partially,fill,41718,barely,fit
13712,Wro1fs2EJL4,102.79,completely,cook,41718,completely,cook
13713,Wro1fs2EJL4,502.735,completely,dip,41718,completely,submerge
13720,tJFjYN4gJU8,140.715,completely,dip,41718,completely,coat
13730,i3qDVORHPvs,83.0,completely,mix,41718,completely,combine
13731,i3qDVORHPvs,137.695,completely,open,41718,fully,open
13732,i3qDVORHPvs,140.42000000000002,completely,open,41718,fully,open
13733,emYE2yMc38g,112.26,completely,mix,41718,thoroughly,mix
13743,U3BX7XgBKLc,405.005,partially,cook,41718,slightly,cook
13744,TTJ868yHlo4,55.55,completely,cook,41718,fully,cook
13746,o8v7BpYHIEI,104.745,completely,cover,41718,completely,cover
13756,A62RNIyorAY,304.04,completely,open,41718,fully,open
13765,i0DWi5geBBY,137.985,partially,close,41718,halfway,shut
13767,sl9KeKDUAes,155.005,partially,cover,41718,not completely,cover
13768,sl9KeKDUAes,270.705,completely,cook,41718,fully,cook
13775,5E1KQTmBQRM,115.09,completely,cut,41718,completely,trim
13777,5E1KQTmBQRM,355.89,completely,dip,41718,thoroughly,coat
13786,Uwm-Dmbh3g4,74.465,completely,sprinkle,41718,thoroughly,season
13788,AgkG78jYfiI,108.77,completely,open,41718,fully,open
13790,AgkG78jYfiI,330.24,completely,cover,41718,completely,wrap
13791,AgkG78jYfiI,356.99,completely,open,41718,fully,open
13814,jx7qVQjtv-k,466.755,completely,close,41718,completely,seal
13825,MWp9rdXmgp0,133.45,completely,dip,41718,completely,submerge
13839,mlRFibSI_uw,765.3299999999997,completely,cook,41718,completely,cook
14023,-GyoZn6mzbQ,177.175,completely,press,77194,completely,crush
14024,-GyoZn6mzbQ,188.59500000000003,completely,press,77194,fully,crush
14032,XNY0Fa04kz4,84.76499999999999,partially,fill,77194,halfway,fill
14035,PCCUzhO_BGk,26.045,partially,fill,77194,halfway,fill
14041,goPqM7ZqBng,145.78,completely,mix,77194,thoroughly,dissolve
14042,UNlO2T8mKj4,225.68,completely,mix,77194,thoroughly,incorporate
14046,KY7UM78eU0E,384.43,completely,mix,77194,fully,dissolve
14047,kVgHAsP5NDE,100.29,partially,close,77194,not completely,seal
14055,bln-Fo1piXI,161.7,partially,cool,77194,slightly,cool
14056,kAta6J8m26Y,599.9649999999998,completely,mix,77194,fully,dissolve
14057,-K61Iuw1AGU,110.03,completely,mix,77194,completely,blend
14068,dubN9HHJubA,528.715,partially,cook,77194,not fully,cook
14075,mFJflTSjPOM,19.925,completely,mix,77194,completely,dissolve
14078,SqSZ8po1tmU,48.39,completely,cool,77194,completely,chill
14085,Bt1mepyzogc,89.1,completely,cool,77194,completely,freeze
14090,7RGtdXd5b88,54.68,partially,cool,77194,partially,freeze
14092,OutYuvsVJsE,308.87,completely,pump,77194,fully,pump
14093,xQRuAhjB8O8,22.575,completely,cook,77194,fully,cook
14094,xQRuAhjB8O8,50.595,completely,wash,77194,fully,rinse
14099,oJa2Pj1X1-c,79.805,partially,measure,72954,slightly,measure
14101,dVy3ymuHSbs,344.595,partially,cool,72954,not completely,cool
14106,T1FbAugsX6U,139.8,completely,melt,72954,completely,melt
14109,Nl-aHIevEAo,336.695,completely,adjust,72954,completely,change
14110,R7CFaDMCtyM,84.84,completely,cool,72954,completely,cool
14124,MKEI9RbzXOw,28.61,partially,fill,72954,barely,fill
